Timestamp,Username,VideoID,Comment,Date,Cleaning,Normalisasi,Tokenization,Stopwords,Stemming
2024-02-15T01:51:51Z,@Salsabila-yx1gh,Ua21uPr1eRc,"Klw kalah kalah kalah,saja,jangan bilang curang,legowo aja",2024-02-15T01:51:51Z,klw kalah kalah kalahsajajangan bilang curanglegowo aja,kalau kalah kalah kalahsajajangan bilang curanglegowo saja,"['kalau', 'kalah', 'kalah', 'kalahsajajangan', 'bilang', 'curanglegowo', 'saja']","['kalah', 'kalah', 'kalahsajajangan', 'bilang', 'curanglegowo']",kalah kalah kalahsajajangan bilang curanglegowo
2024-02-15T01:51:42Z,@SuwitoLeon,Ua21uPr1eRc,Lah ngomong apa kamu. Itu yg di malaysia dan hongkong surat suara 03 udah pd boling gimana bang. Bacot maling tereak maling.,2024-02-15T01:51:42Z,lah ngomong apa kamu itu yg di malaysia dan hongkong surat suara udah pd boling gimana bang bacot maling tereak maling,lah mengomong apa kamu itu yang di malaysia dan hongkong surat suara sudah pada boling bagaimana abang bacot maling tereak maling,"['lah', 'mengomong', 'apa', 'kamu', 'itu', 'yang', 'di', 'malaysia', 'dan', 'hongkong', 'surat', 'suara', 'sudah', 'pada', 'boling', 'bagaimana', 'abang', 'bacot', 'maling', 'tereak', 'maling']","['mengomong', 'malaysia', 'hongkong', 'surat', 'suara', 'boling', 'abang', 'bacot', 'maling', 'tereak', 'maling']",omong malaysia hongkong surat suara boling abang bacot maling reak maling
2024-02-15T01:51:29Z,@johnnyabette3794,Ua21uPr1eRc,PASLON    02    WASPADA   TAKTIK   CIPTA   KONDISI    UTK   MEMOLAK  HSIL  PILIHAN  RAKYAT,2024-02-15T01:51:29Z,paslon waspada taktik cipta kondisi utk memolak hsil pilihan rakyat,paslon waspada taktik cipta kondisi untuk memolak hsil pilihan rakyat,"['paslon', 'waspada', 'taktik', 'cipta', 'kondisi', 'untuk', 'memolak', 'hsil', 'pilihan', 'rakyat']","['paslon', 'waspada', 'taktik', 'cipta', 'kondisi', 'memolak', 'hsil', 'pilihan', 'rakyat']",paslon waspada taktik cipta kondisi memolak hsil pilih rakyat
2024-02-15T01:51:29Z,@Muslem-qt8pd,Ua21uPr1eRc,Sudh lh kita harus tirma pilihan rakyat. Jangan bicara kecurangan terus,2024-02-15T01:51:29Z,sudh lh kita harus tirma pilihan rakyat jangan bicara kecurangan terus,sudah boleh kita harus tirma pilihan rakyat jangan bicara kecurangan terus,"['sudah', 'boleh', 'kita', 'harus', 'tirma', 'pilihan', 'rakyat', 'jangan', 'bicara', 'kecurangan', 'terus']","['tirma', 'pilihan', 'rakyat', 'bicara', 'kecurangan']",tirma pilih rakyat bicara curang
2024-02-15T01:50:37Z,@anwarahmad209,Ua21uPr1eRc,Menang prabowo,2024-02-15T01:50:37Z,menang prabowo,menang prabowo,"['menang', 'prabowo']","['menang', 'prabowo']",menang prabowo
2024-02-15T01:50:31Z,@user-lf9ic7lv6l,Ua21uPr1eRc,Blum selesai lgi..pghitungan.,2024-02-15T01:50:31Z,blum selesai lgi pghitungan,belum selesai lagi pghitungan,"['belum', 'selesai', 'lagi', 'pghitungan']","['selesai', 'pghitungan']",selesai pghitungan
2024-02-15T01:50:30Z,@anwarahmad209,Ua21uPr1eRc,02 bolone mase jawa timur,2024-02-15T01:50:30Z,bolone mase jawa timur,bolone mase jawa timur,"['bolone', 'mase', 'jawa', 'timur']","['bolone', 'mase', 'jawa', 'timur']",bolone mase jawa timur
2024-02-15T01:50:20Z,@Deanjob,Ua21uPr1eRc,Banteng kalah sama bekecot 🤣,2024-02-15T01:50:20Z,banteng kalah sama bekecot,banteng kalah sama bekecot,"['banteng', 'kalah', 'sama', 'bekecot']","['banteng', 'kalah', 'bekecot']",banteng kalah bekecot
2024-02-15T01:50:12Z,@HastinMokodompit,Ua21uPr1eRc,Parabowo Gibran ❤❤❤❤,2024-02-15T01:50:12Z,parabowo gibran,parabowo gibran,"['parabowo', 'gibran']","['parabowo', 'gibran']",parabowo gibran
2024-02-15T01:50:08Z,@muhammadhalim565,Ua21uPr1eRc,Pemilihan presiden gak akan bisa adil kecuali dengan cara ini. <br>Caranya. <br>PEMILIHAN ITU HARUS DI SAKSIKAN DENGAN SELURUH PENCOBLOS DI SETIAP TEMPAT MASING-MASING. <br>MAKSUDNYA PENYOBLOSAN DI LAKUKAN DI TEMPAT TERBUKA DAN DI SAKSIKAN OLEH  SETIAP ORANG DI TEMPAT MASING-MASING.!!!,2024-02-15T01:54:14Z,pemilihan presiden gak akan bisa adil kecuali dengan cara ini caranya pemilihan itu harus di saksikan dengan seluruh pencoblos di setiap tempat masingmasing maksudnya penyoblosan di lakukan di tempat terbuka dan di saksikan oleh setiap orang di tempat masingmasing,pemilihan presiden tidak akan bisa adil kecuali dengan cara ini caranya pemilihan itu harus di saksikan dengan seluruh pencoblos di setiap tempat masingmasing maksudnya penyoblosan di lakukan di tempat terbuka dan di saksikan oleh setiap orang di tempat masingmasing,"['pemilihan', 'presiden', 'tidak', 'akan', 'bisa', 'adil', 'kecuali', 'dengan', 'cara', 'ini', 'caranya', 'pemilihan', 'itu', 'harus', 'di', 'saksikan', 'dengan', 'seluruh', 'pencoblos', 'di', 'setiap', 'tempat', 'masingmasing', 'maksudnya', 'penyoblosan', 'di', 'lakukan', 'di', 'tempat', 'terbuka', 'dan', 'di', 'saksikan', 'oleh', 'setiap', 'orang', 'di', 'tempat', 'masingmasing']","['pemilihan', 'presiden', 'adil', 'kecuali', 'pemilihan', 'saksikan', 'pencoblos', 'masingmasing', 'maksudnya', 'penyoblosan', 'lakukan', 'terbuka', 'saksikan', 'orang', 'masingmasing']",pilih presiden adil kecuali pilih saksi coblos masingmasing maksud penyoblosan laku buka saksi orang masingmasing
2024-02-15T01:49:49Z,@user-jv2zt7ce5w,Ua21uPr1eRc,Jangan pernah buru2 mengikuti hasi prediksi ini ikuti hasil dari KPU saya yakin ada putaran kedua,2024-02-15T01:49:49Z,jangan pernah buru2 mengikuti hasi prediksi ini ikuti hasil dari kpu saya yakin ada putaran kedua,jangan pernah buru2 mengikuti hasi prediksi ini ikuti hasil dari kpu saya yakin ada putaran kedua,"['jangan', 'pernah', 'buru2', 'mengikuti', 'hasi', 'prediksi', 'ini', 'ikuti', 'hasil', 'dari', 'kpu', 'saya', 'yakin', 'ada', 'putaran', 'kedua']","['buru2', 'mengikuti', 'hasi', 'prediksi', 'ikuti', 'hasil', 'kpu', 'putaran']",buru2 ikut has prediksi ikut hasil kpu putar
2024-02-15T01:49:20Z,@mamajavas2781,Ua21uPr1eRc,Di daerah saya 02 unggul 80% lebih,2024-02-15T01:49:20Z,di daerah saya unggul lebih,di daerah saya unggul lebih,"['di', 'daerah', 'saya', 'unggul', 'lebih']","['daerah', 'unggul']",daerah unggul
2024-02-15T01:48:58Z,@user-uz1do3uf2v,Ua21uPr1eRc,Di madura aja hasil per tps 02 byk yg kosong dan 03 rata² hanya 30 biji. Yg unggul di semua tps 01. Gimana mungkin 02 yg menang. Ini sdh bentuk kecurangan mutlak. Bahkan meskipun ada iming uang 100 rb jelas dr 02 rakyat  byk yg nolak karena menginginkan perubahan. Semua pendukung segala bentuk kecurangan semua yg terlibat ikut menanggung dosa sampai  diakhirat nanti dr segala bentuk ketidak adilan dlm jangka 5 tahun kedepan. Allah SWT akan memberikan Azab.,2024-02-15T01:48:58Z,di madura aja hasil per tps byk yg kosong dan rata hanya biji yg unggul di semua tps gimana mungkin yg menang ini sdh bentuk kecurangan mutlak bahkan meskipun ada iming uang rb jelas dr rakyat byk yg nolak karena menginginkan perubahan semua pendukung segala bentuk kecurangan semua yg terlibat ikut menanggung dosa sampai diakhirat nanti dr segala bentuk ketidak adilan dlm jangka tahun kedepan allah swt akan memberikan azab,di madura saja hasil per tps banyak yang kosong dan rata hanya biji yang unggul di semua tps bagaimana mungkin yang menang ini sudah bentuk kecurangan mutlak bahkan meskipun ada iming uang ribu jelas dari rakyat banyak yang nolak karena menginginkan perubahan semua pendukung segala bentuk kecurangan semua yang terlibat ikut menanggung dosa sampai diakhirat nanti dari segala bentuk ketidak adilan dalam jangka tahun kedepan allah swt akan memberikan azab,"['di', 'madura', 'saja', 'hasil', 'per', 'tps', 'banyak', 'yang', 'kosong', 'dan', 'rata', 'hanya', 'biji', 'yang', 'unggul', 'di', 'semua', 'tps', 'bagaimana', 'mungkin', 'yang', 'menang', 'ini', 'sudah', 'bentuk', 'kecurangan', 'mutlak', 'bahkan', 'meskipun', 'ada', 'iming', 'uang', 'ribu', 'jelas', 'dari', 'rakyat', 'banyak', 'yang', 'nolak', 'karena', 'menginginkan', 'perubahan', 'semua', 'pendukung', 'segala', 'bentuk', 'kecurangan', 'semua', 'yang', 'terlibat', 'ikut', 'menanggung', 'dosa', 'sampai', 'diakhirat', 'nanti', 'dari', 'segala', 'bentuk', 'ketidak', 'adilan', 'dalam', 'jangka', 'tahun', 'kedepan', 'allah', 'swt', 'akan', 'memberikan', 'azab']","['madura', 'hasil', 'tps', 'kosong', 'biji', 'unggul', 'tps', 'menang', 'bentuk', 'kecurangan', 'mutlak', 'iming', 'uang', 'ribu', 'rakyat', 'nolak', 'perubahan', 'pendukung', 'bentuk', 'kecurangan', 'terlibat', 'menanggung', 'dosa', 'diakhirat', 'bentuk', 'ketidak', 'adilan', 'jangka', 'kedepan', 'allah', 'swt', 'azab']",madura hasil tps kosong biji unggul tps menang bentuk curang mutlak iming uang ribu rakyat nolak ubah dukung bentuk curang libat tanggung dosa akhirat bentuk tidak adil jangka depan allah swt azab
2024-02-15T01:48:55Z,@adidianiasih5739,Ua21uPr1eRc,Saya dari bali yakin prabowo gibran menang❤,2024-02-15T01:48:55Z,saya dari bali yakin prabowo gibran menang,saya dari bali yakin prabowo gibran menang,"['saya', 'dari', 'bali', 'yakin', 'prabowo', 'gibran', 'menang']","['bali', 'prabowo', 'gibran', 'menang']",bal prabowo gibran menang
2024-02-15T01:48:41Z,@adesaliman,Ua21uPr1eRc,Siap menang ga siap kalah ya hahha kemaren bikin bapa nangis sekarang kalian yang nangis,2024-02-15T01:48:41Z,siap menang ga siap kalah ya hahha kemaren bikin bapa nangis sekarang kalian yang nangis,siap menang tidak siap kalah ya hahha kemarin bikin bapa menangis sekarang kalian yang menangis,"['siap', 'menang', 'tidak', 'siap', 'kalah', 'ya', 'hahha', 'kemarin', 'bikin', 'bapa', 'menangis', 'sekarang', 'kalian', 'yang', 'menangis']","['menang', 'kalah', 'hahha', 'kemarin', 'bikin', 'bapa', 'menangis', 'menangis']",menang kalah hahha kemarin bikin bapa menang menang
2024-02-15T01:48:31Z,@Salsabila-yx1gh,Ua21uPr1eRc,"Dlu aku coblos pak Jokowi,BKN krna banteng",2024-02-15T01:48:31Z,dlu aku coblos pak jokowibkn krna banteng,dulu aku coblos pak jokowibkn karena banteng,"['dulu', 'aku', 'coblos', 'pak', 'jokowibkn', 'karena', 'banteng']","['coblos', 'jokowibkn', 'banteng']",coblos jokowibkn banteng
